,id_org,id_match,MATCH,phone_scaled,last_name_scaled,first_name_scaled,city_scaled,state_scaled,address_1_scaled,address_1_2_scaled,dob_scaled,zip_scaled,similarity
13867,rec-2773-org,rec-2773-dup-0,1,1.0,0.4,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5030763786964813
26660,rec-2353-org,rec-2773-dup-0,0,0.19999999999999996,0.30000000000000004,0.5,0.0,0.7,0.0,0.0,0.19999999999999996,0.7,0.1018987190183237
28292,rec-8080-org,rec-2773-dup-0,0,0.0,0.30000000000000004,0.5,0.09999999999999998,0.7,0.0,0.0,0.19999999999999996,0.7,0.10538107387045485
13874,rec-3127-org,rec-3127-dup-1,1,0.9,0.8,0.9,0.9,1.0,0.9,0.0,0.9,0.9,0.4487176733272055
24502,rec-3111-org,rec-3127-dup-1,0,0.0,0.5,0.4,0.30000000000000004,0.7,0.30000000000000004,0.0,0.30000000000000004,0.8,0.10549653218525662
13879,rec-831-org,rec-831-dup-0,1,1.0,0.8,0.8,0.7,0.9,0.6,0.0,1.0,1.0,0.45738247222012907
13883,rec-185-org,rec-3206-dup-2,0,0.09999999999999998,0.19999999999999996,0.5,0.09999999999999998,0.6,0.0,0.0,0.8,0.6,0.29424365565454036
20307,rec-3206-org,rec-3206-dup-2,1,1.0,0.9,1.0,1.0,0.9,0.7,0.0,1.0,0.9,0.7927617722360826
13888,rec-2315-org,rec-2315-dup-0,1,1.0,0.9,0.7,0.9,0.9,0.7,0.0,1.0,1.0,0.6019116439085727
27218,rec-3961-org,rec-2315-dup-0,0,0.19999999999999996,0.8,0.9,0.9,0.9,0.4,0.0,0.5,0.6,0.16734794019721114
13889,rec-2315-org,rec-2315-dup-1,1,1.0,0.7,0.7,0.9,1.0,0.7,0.0,1.0,1.0,0.5303049733401091
27219,rec-3961-org,rec-2315-dup-1,0,0.19999999999999996,0.7,0.8,0.9,1.0,0.4,0.0,0.5,0.6,0.14152480067187428
13901,rec-4821-org,rec-3034-dup-0,0,0.19999999999999996,0.5,0.5,1.0,0.9,0.0,0.0,0.19999999999999996,0.6,0.15808250364492907
26174,rec-3034-org,rec-3034-dup-0,1,1.0,0.7,0.9,1.0,0.9,0.7,0.0,1.0,1.0,0.47524728784943965
28757,rec-2550-org,rec-3034-dup-0,0,0.09999999999999998,0.4,0.5,1.0,0.9,0.0,0.0,0.19999999999999996,0.6,0.18901390839717347
13942,rec-551-org,rec-9817-dup-0,0,0.09999999999999998,0.4,0.4,0.30000000000000004,0.7,0.9,0.0,0.6,0.7,0.10204862149400731
26023,rec-9817-org,rec-9817-dup-0,1,1.0,0.9,0.9,0.7,1.0,0.9,0.0,1.0,1.0,0.466827931107586
13949,rec-9537-org,rec-9925-dup-1,0,0.0,0.19999999999999996,0.30000000000000004,0.09999999999999998,0.7,0.7,0.0,0.5,0.6,0.1045354231581427
17567,rec-9925-org,rec-9925-dup-1,1,1.0,0.8,0.8,1.0,1.0,0.7,0.0,1.0,0.9,0.6535726126330578
13952,rec-909-org,rec-909-dup-2,1,1.0,1.0,1.0,0.8,1.0,0.9,0.4,1.0,1.0,0.8525920776113465
24496,rec-2649-org,rec-909-dup-2,0,0.0,0.30000000000000004,0.4,0.19999999999999996,0.8,0.0,0.0,0.6,0.6,0.10808261692667528
13954,rec-909-org,rec-909-dup-0,1,1.0,1.0,1.0,0.8,1.0,0.9,0.4,1.0,0.8,0.7582182647940535
24497,rec-2649-org,rec-909-dup-0,0,0.0,0.30000000000000004,0.4,0.19999999999999996,0.8,0.0,0.0,0.6,0.6,0.10472347310276513
13960,rec-8218-org,rec-329-dup-2,0,0.19999999999999996,0.30000000000000004,0.7,0.0,0.8,1.0,0.0,0.6,0.8,0.10396329198660245
18146,rec-5746-org,rec-329-dup-2,0,0.30000000000000004,0.09999999999999998,0.30000000000000004,0.0,1.0,0.4,0.0,0.5,1.0,0.10431148892232874
22759,rec-329-org,rec-329-dup-2,1,1.0,0.9,1.0,1.0,1.0,1.0,0.0,1.0,0.7,0.7086977109572254
13988,rec-920-org,rec-5782-dup-0,0,0.09999999999999998,0.4,1.0,0.09999999999999998,0.7,0.9,0.0,0.30000000000000004,0.5,0.13192910186147178
18147,rec-5782-org,rec-5782-dup-0,1,1.0,0.9,1.0,1.0,0.8,0.9,0.0,0.9,0.9,0.7256513607158568
18616,rec-6763-org,rec-5782-dup-0,0,0.09999999999999998,0.4,0.4,0.09999999999999998,0.7,0.19999999999999996,0.0,0.30000000000000004,0.7,0.18417797196269248
13998,rec-4983-org,rec-4983-dup-0,1,1.0,1.0,1.0,0.8,1.0,0.6,0.0,1.0,1.0,0.6298186048214222
15315,rec-3549-org,rec-4983-dup-0,0,0.30000000000000004,0.7,0.30000000000000004,0.30000000000000004,1.0,0.0,0.0,0.4,0.9,0.12141384437135924
21965,rec-586-org,rec-4983-dup-0,0,0.0,0.4,0.5,0.8,1.0,0.0,0.0,0.7,0.8,0.10949697703873397
14000,rec-4983-org,rec-4983-dup-1,1,1.0,1.0,1.0,0.5,1.0,0.8,0.0,1.0,1.0,0.5079831881455368
21968,rec-586-org,rec-4983-dup-1,0,0.0,0.4,0.5,0.5,1.0,0.0,0.0,0.7,0.8,0.10194842202058019
14010,rec-3018-org,rec-3018-dup-0,1,1.0,0.7,0.9,0.8,1.0,0.8,0.0,1.0,1.0,0.5796280139969999
14011,rec-3018-org,rec-3018-dup-2,1,1.0,0.9,0.7,0.7,1.0,0.8,0.0,1.0,1.0,0.5258414254871075
14037,rec-8634-org,rec-8634-dup-0,1,1.0,1.0,0.8,0.8,0.9,1.0,0.0,1.0,0.9,0.6613680907167112
14038,rec-8634-org,rec-8634-dup-2,1,1.0,0.8,0.8,0.8,1.0,1.0,0.0,0.9,1.0,0.628305514555555
14039,rec-8634-org,rec-8634-dup-1,1,0.9,0.9,1.0,0.8,1.0,1.0,0.0,1.0,1.0,0.5892308081493882
26724,rec-7661-org,rec-8634-dup-1,0,0.19999999999999996,0.7,1.0,0.30000000000000004,0.7,0.0,0.0,0.7,0.6,0.11440016631154395
14058,rec-5925-org,rec-7119-dup-1,0,0.30000000000000004,0.4,0.4,0.09999999999999998,1.0,0.0,1.0,0.4,0.6,0.11237866971502904
17781,rec-5452-org,rec-7119-dup-1,0,0.19999999999999996,0.19999999999999996,0.6,0.4,0.7,0.0,0.0,0.6,0.7,0.1124297842239121
22271,rec-7541-org,rec-7119-dup-1,0,0.4,0.30000000000000004,0.5,0.30000000000000004,1.0,0.0,0.0,0.5,0.9,0.14453777034389667
23835,rec-7119-org,rec-7119-dup-1,1,1.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,1.0,0.6078402512667673
27424,rec-6536-org,rec-7119-dup-1,0,0.19999999999999996,0.30000000000000004,0.7,0.0,0.8,0.8,0.0,0.6,0.8,0.11581502429212323
14061,rec-5420-org,rec-8358-dup-1,0,0.09999999999999998,0.9,0.6,0.30000000000000004,0.7,0.0,0.0,0.6,0.6,0.13792741422590027
20463,rec-8358-org,rec-8358-dup-1,1,1.0,0.9,0.9,0.8,1.0,0.7,0.0,1.0,1.0,0.652030320762926
14090,rec-633-org,rec-4905-dup-1,0,0.09999999999999998,0.5,0.30000000000000004,0.4,0.9,1.0,1.0,0.4,0.7,0.11051386938506648
22807,rec-4905-org,rec-4905-dup-1,1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,1.0,1.0,0.4686400271976073
14095,rec-1640-org,rec-4993-dup-1,0,0.09999999999999998,0.7,1.0,0.4,1.0,0.0,0.0,0.6,0.6,0.10098089383338413
18390,rec-9075-org,rec-4993-dup-1,0,0.0,0.6,0.5,0.19999999999999996,0.7,0.0,0.0,0.5,0.6,0.17930400651856396
21581,rec-3139-org,rec-4993-dup-1,0,0.0,0.5,0.5,0.09999999999999998,0.7,1.0,0.0,0.6,0.6,0.21311582124635403
23523,rec-3481-org,rec-4993-dup-1,0,0.0,0.6,0.4,0.0,0.7,0.7,0.0,0.6,0.6,0.10379242410489782
23590,rec-7428-org,rec-4993-dup-1,0,0.0,0.6,0.5,0.0,0.7,0.7,0.0,0.4,0.6,0.11119378705730042
27494,rec-1726-org,rec-4993-dup-1,0,0.0,0.09999999999999998,0.6,0.19999999999999996,0.7,1.0,0.0,0.19999999999999996,0.6,0.19752648358775737
28722,rec-4993-org,rec-4993-dup-1,1,1.0,0.9,1.0,0.9,1.0,1.0,0.0,1.0,1.0,0.7267999404545802
14098,rec-3964-org,rec-3964-dup-0,1,1.0,0.7,1.0,0.7,1.0,1.0,0.09999999999999998,1.0,1.0,0.48936898574385995
14100,rec-3658-org,rec-3658-dup-2,1,1.0,1.0,0.9,0.8,1.0,0.8,0.0,1.0,1.0,0.68550457079188
14101,rec-3658-org,rec-3658-dup-0,1,1.0,0.7,0.8,0.8,1.0,0.9,0.0,1.0,1.0,0.5322133867701888
14115,rec-7619-org,rec-7619-dup-0,1,1.0,1.0,1.0,0.8,0.9,0.5,0.0,1.0,1.0,0.5923743744391003
25706,rec-5196-org,rec-7619-dup-0,0,0.19999999999999996,0.4,0.7,0.8,0.9,0.0,0.0,0.6,0.6,0.1026050159233753
14124,rec-9553-org,rec-9553-dup-0,1,1.0,1.0,0.9,1.0,0.9,0.8,0.0,1.0,1.0,0.5451951758235354
14138,rec-2344-org,rec-7805-dup-2,0,0.19999999999999996,0.19999999999999996,0.30000000000000004,0.8,0.7,0.09999999999999998,0.0,1.0,0.6,0.10135529895179576
17694,rec-1366-org,rec-7805-dup-2,0,0.19999999999999996,0.4,0.30000000000000004,0.8,0.7,0.0,0.0,0.19999999999999996,0.7,0.11230725529858572
24397,rec-7805-org,rec-7805-dup-2,1,0.9,1.0,0.9,0.8,1.0,0.7,0.0,1.0,1.0,0.6702479870455335
25337,rec-7956-org,rec-7805-dup-2,0,0.09999999999999998,0.0,0.30000000000000004,0.8,0.7,0.0,0.0,0.19999999999999996,0.7,0.10759007820630387
14164,rec-8684-org,rec-7344-dup-0,0,0.19999999999999996,0.5,0.19999999999999996,0.19999999999999996,0.9,0.9,0.09999999999999998,1.0,0.6,0.15848646024572835
23451,rec-7344-org,rec-7344-dup-0,1,0.9,0.9,0.8,0.9,0.9,0.9,0.09999999999999998,1.0,0.9,0.4151002895488224
14165,rec-8684-org,rec-526-dup-2,0,0.09999999999999998,0.6,0.4,1.0,1.0,0.0,0.0,0.19999999999999996,0.6,0.1395320544698872
17604,rec-526-org,rec-526-dup-2,1,0.7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.815727730553655
28763,rec-8345-org,rec-526-dup-2,0,0.09999999999999998,0.6,1.0,0.0,0.7,0.0,0.0,0.5,0.8,0.10431907727488031
14166,rec-8684-org,rec-526-dup-1,0,0.19999999999999996,0.6,0.4,1.0,1.0,0.0,0.0,0.19999999999999996,0.6,0.13635160068067365
17603,rec-526-org,rec-526-dup-1,1,1.0,1.0,1.0,1.0,1.0,0.7,0.0,0.9,1.0,0.8303294305253494
28764,rec-8345-org,rec-526-dup-1,0,0.19999999999999996,0.6,1.0,0.0,0.7,0.0,0.0,0.5,0.8,0.1019412580284952
14189,rec-1096-org,rec-1096-dup-0,1,1.0,0.8,0.8,0.9,0.8,0.9,0.0,0.9,0.9,0.44876036863524305
14202,rec-8768-org,rec-8768-dup-0,1,1.0,1.0,1.0,0.5,0.9,0.0,0.0,1.0,1.0,0.43533407867247154
14224,rec-7782-org,rec-8749-dup-2,0,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.09999999999999998,0.7,0.0,0.0,0.5,0.6,0.11491301999915769
15847,rec-8257-org,rec-8749-dup-2,0,0.09999999999999998,0.4,0.4,0.09999999999999998,0.7,0.8,0.0,0.6,0.6,0.12649442743742917
16389,rec-8749-org,rec-8749-dup-2,1,1.0,1.0,0.7,0.8,0.9,0.8,0.0,1.0,1.0,0.6554191335557287
16554,rec-5750-org,rec-8749-dup-2,0,0.30000000000000004,0.30000000000000004,0.5,0.09999999999999998,0.9,0.0,0.0,0.8,0.7,0.10882108355350914
19708,rec-2382-org,rec-8749-dup-2,0,0.19999999999999996,0.30000000000000004,0.4,0.0,0.7,0.8,0.0,0.5,0.6,0.13306355048286256
20046,rec-8050-org,rec-8749-dup-2,0,0.30000000000000004,0.4,0.4,0.09999999999999998,0.7,0.0,0.0,0.7,0.7,0.1030505863611249
20420,rec-9818-org,rec-8749-dup-2,0,0.30000000000000004,0.09999999999999998,0.19999999999999996,0.09999999999999998,0.7,0.09999999999999998,0.0,0.4,0.7,0.1056966585903772
22706,rec-6056-org,rec-8749-dup-2,0,0.09999999999999998,1.0,0.30000000000000004,0.0,0.7,0.8,0.0,0.6,0.8,0.13464123521221982
24265,rec-6599-org,rec-8749-dup-2,0,0.19999999999999996,0.5,0.4,0.0,0.7,0.8,0.0,0.4,0.7,0.1390709976582169
26920,rec-6260-org,rec-8749-dup-2,0,0.19999999999999996,0.09999999999999998,0.4,0.09999999999999998,0.7,0.0,0.0,0.5,0.7,0.10173176652300678
28536,rec-855-org,rec-8749-dup-2,0,0.19999999999999996,0.19999999999999996,0.4,0.09999999999999998,0.7,0.0,0.0,0.19999999999999996,0.6,0.10358714467964512
14228,rec-2744-org,rec-1644-dup-0,0,0.4,0.5,1.0,0.4,0.7,0.5,0.0,0.6,0.6,0.10268338300519714
18536,rec-8658-org,rec-1644-dup-0,0,0.0,0.4,1.0,0.30000000000000004,0.7,0.30000000000000004,0.0,0.6,0.6,0.10672059280398616
19804,rec-1644-org,rec-1644-dup-0,1,1.0,0.7,1.0,0.8,1.0,0.7,0.0,1.0,1.0,0.5132830663947734
14233,rec-8671-org,rec-4279-dup-2,0,0.09999999999999998,0.0,0.5,0.09999999999999998,0.7,1.0,0.0,0.6,0.6,0.16217713958072114
16671,rec-4279-org,rec-4279-dup-2,1,1.0,0.7,0.8,0.7,0.9,1.0,0.0,1.0,1.0,0.5922683926716642
14251,rec-8501-org,rec-8501-dup-1,1,1.0,0.9,0.8,0.7,1.0,1.0,0.0,1.0,1.0,0.6336739363087419
14713,rec-9527-org,rec-8501-dup-1,0,0.09999999999999998,0.5,0.30000000000000004,0.0,0.7,1.0,0.0,0.7,0.7,0.1017178557455641
14252,rec-8501-org,rec-8501-dup-2,1,1.0,0.7,0.9,1.0,1.0,0.9,0.0,1.0,1.0,0.5588835377238107
14253,rec-8501-org,rec-8501-dup-0,1,1.0,0.9,0.9,0.7,1.0,0.8,0.0,1.0,1.0,0.4558542073971158
14265,rec-8901-org,rec-7988-dup-1,0,0.09999999999999998,0.5,0.5,0.5,1.0,0.0,0.0,0.30000000000000004,0.9,0.1100332652616485
20638,rec-7988-org,rec-7988-dup-1,1,0.8,1.0,0.8,0.7,1.0,1.0,0.0,1.0,0.9,0.48805169402648474
14293,rec-7622-org,rec-7272-dup-1,0,0.09999999999999998,1.0,0.19999999999999996,0.19999999999999996,0.7,0.0,0.0,0.4,0.7,0.11508454016062188
19203,rec-7272-org,rec-7272-dup-1,1,1.0,1.0,0.8,0.8,0.8,1.0,0.19999999999999996,1.0,1.0,0.635324739612897
14294,rec-9277-org,rec-9277-dup-1,1,1.0,1.0,0.9,0.8,1.0,0.9,0.0,0.8,1.0,0.7816474134772022
28509,rec-5556-org,rec-9277-dup-1,0,0.19999999999999996,1.0,0.5,0.19999999999999996,0.7,0.5,0.0,0.4,0.7,0.13822239991548196
14295,rec-9277-org,rec-9277-dup-2,1,1.0,0.9,1.0,0.9,0.9,0.8,0.0,0.9,1.0,0.6481422809836084
15037,rec-5975-org,rec-9277-dup-2,0,0.09999999999999998,0.30000000000000004,1.0,0.30000000000000004,0.7,0.0,0.0,0.4,0.7,0.10280992365340488
14327,rec-3570-org,rec-1244-dup-1,0,0.09999999999999998,0.5,0.19999999999999996,1.0,1.0,0.0,0.0,0.7,0.7,0.1264323973198347
28259,rec-1244-org,rec-1244-dup-1,1,1.0,1.0,0.8,1.0,1.0,0.8,0.0,1.0,1.0,0.8416445071363144
14328,rec-3570-org,rec-4735-dup-1,0,0.30000000000000004,0.6,0.19999999999999996,0.4,0.7,0.8,0.0,0.6,0.6,0.10823726934967548
20348,rec-8802-org,rec-4735-dup-1,0,0.09999999999999998,0.5,0.5,0.4,0.7,0.0,0.0,0.5,1.0,0.10559313084061889
23618,rec-4735-org,rec-4735-dup-1,1,1.0,0.9,0.9,1.0,0.8,0.8,0.0,0.9,1.0,0.7236173006134807
14337,rec-91-org,rec-91-dup-0,1,1.0,0.7,0.8,1.0,1.0,0.6,0.0,1.0,1.0,0.5893094305797597
14341,rec-392-org,rec-414-dup-0,0,0.09999999999999998,0.4,0.9,0.09999999999999998,0.7,0.0,0.0,0.19999999999999996,0.6,0.12118668411008668
14742,rec-7738-org,rec-414-dup-0,0,0.19999999999999996,0.5,0.9,0.09999999999999998,0.7,0.0,0.0,0.5,0.6,0.10123579019735984
16996,rec-5490-org,rec-414-dup-0,0,0.09999999999999998,0.4,0.9,0.09999999999999998,0.7,0.0,0.0,0.19999999999999996,0.6,0.12513425339849582
27606,rec-5382-org,rec-414-dup-0,0,0.09999999999999998,0.4,0.9,0.0,0.7,0.0,0.0,0.5,0.6,0.1067786099728248
28600,rec-414-org,rec-414-dup-0,1,0.9,1.0,0.9,0.8,1.0,0.9,0.0,0.9,0.8,0.6079878093805224
14347,rec-1166-org,rec-1363-dup-1,0,0.09999999999999998,1.0,0.4,0.0,1.0,0.0,0.0,0.6,1.0,0.11160972713467472
24452,rec-1363-org,rec-1363-dup-1,1,0.8,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.47152406026002974
14351,rec-6972-org,rec-6972-dup-2,1,1.0,0.8,0.9,1.0,1.0,0.6,0.0,1.0,1.0,0.7042608012013308
17249,rec-274-org,rec-6972-dup-2,0,0.09999999999999998,0.09999999999999998,0.6,0.09999999999999998,1.0,0.0,0.0,0.6,0.8,0.1407022413827035
26742,rec-7584-org,rec-6972-dup-2,0,0.19999999999999996,0.4,0.4,0.0,0.7,0.09999999999999998,0.0,0.5,0.8,0.26002052804828324
14352,rec-6972-org,rec-6972-dup-1,1,1.0,0.6,0.8,0.9,1.0,0.9,0.0,1.0,1.0,0.6892069396543478
17248,rec-274-org,rec-6972-dup-1,0,0.09999999999999998,0.09999999999999998,0.6,0.09999999999999998,1.0,0.09999999999999998,0.0,0.6,0.8,0.15701647207785463
26741,rec-7584-org,rec-6972-dup-1,0,0.19999999999999996,0.4,0.4,0.0,0.7,0.19999999999999996,0.0,0.5,0.8,0.29168906714662607
14353,rec-6972-org,rec-6972-dup-0,1,1.0,0.9,1.0,1.0,0.9,0.0,0.0,1.0,1.0,0.4998890826519828
26743,rec-7584-org,rec-6972-dup-0,0,0.19999999999999996,0.4,0.4,0.0,0.7,0.0,0.0,0.5,0.8,0.14201963639403317
14359,rec-7985-org,rec-7985-dup-0,1,1.0,1.0,0.8,0.8,1.0,0.9,0.0,1.0,1.0,0.48913886936800743
14360,rec-1623-org,rec-1623-dup-0,1,1.0,0.9,0.9,0.8,1.0,0.6,0.0,1.0,1.0,0.433079635901537
14361,rec-1623-org,rec-1623-dup-1,1,1.0,1.0,0.8,0.8,1.0,0.4,0.0,1.0,1.0,0.36196794685363315
14395,rec-5334-org,rec-5334-dup-2,1,0.9,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,0.0,0.30000000000000004,1.0,0.6921482028446938
17318,rec-1890-org,rec-5334-dup-2,0,0.19999999999999996,0.4,0.4,1.0,1.0,0.7,0.0,0.8,0.7,0.11501609825139177
14396,rec-5334-org,rec-5334-dup-0,1,1.0,0.30000000000000004,1.0,1.0,1.0,0.9,0.0,0.19999999999999996,1.0,0.6443608265777337
17319,rec-1890-org,rec-5334-dup-0,0,0.19999999999999996,0.30000000000000004,0.6,1.0,1.0,0.6,0.0,0.19999999999999996,0.7,0.1129736538391773
14397,rec-5334-org,rec-5334-dup-1,1,0.09999999999999998,1.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.6038516838861473
17320,rec-1890-org,rec-5334-dup-1,0,0.09999999999999998,0.19999999999999996,0.5,1.0,1.0,0.7,0.0,0.30000000000000004,0.7,0.10973893331012202
14404,rec-6365-org,rec-1603-dup-0,0,0.19999999999999996,1.0,0.19999999999999996,0.4,0.9,0.0,0.0,0.4,0.8,0.1042149485324261
17063,rec-1603-org,rec-1603-dup-0,1,1.0,1.0,0.9,0.9,0.9,0.9,0.0,0.8,0.8,0.6893991329529683
19251,rec-5191-org,rec-1603-dup-0,0,0.19999999999999996,1.0,0.19999999999999996,0.5,0.6,0.0,0.0,0.6,0.7,0.10481352685192066
14406,rec-4-org,rec-1592-dup-0,0,0.09999999999999998,0.6,0.9,0.5,0.8,0.09999999999999998,0.0,0.6,0.4,0.12087540932749077
18456,rec-1592-org,rec-1592-dup-0,1,1.0,0.8,0.9,1.0,1.0,0.7,0.0,1.0,0.8,0.6640093057965927
22059,rec-5909-org,rec-1592-dup-0,0,0.0,0.5,0.5,0.19999999999999996,0.7,0.7,0.0,0.7,0.4,0.13473580997491028
14424,rec-9088-org,rec-9088-dup-2,1,1.0,1.0,0.8,0.6,1.0,0.5,0.0,1.0,1.0,0.472318868300113
14447,rec-6716-org,rec-6716-dup-1,1,1.0,0.8,0.7,0.7,1.0,0.7,0.0,1.0,1.0,0.5192617896433184
14456,rec-7951-org,rec-7951-dup-2,1,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.19999999999999996,1.0,0.5914338179227733
14480,rec-4659-org,rec-4659-dup-0,1,1.0,0.8,0.7,0.6,1.0,0.8,0.0,1.0,1.0,0.617451979450243
15833,rec-2712-org,rec-4659-dup-0,0,0.09999999999999998,0.0,0.5,0.0,0.7,0.8,0.0,0.5,0.8,0.10276786240068386
17583,rec-4668-org,rec-4659-dup-0,0,0.19999999999999996,0.09999999999999998,0.5,0.09999999999999998,0.7,0.8,0.0,0.5,0.7,0.1028429820881277
14519,rec-4230-org,rec-1169-dup-1,0,0.0,0.0,0.30000000000000004,0.9,1.0,0.0,1.0,0.6,0.7,0.10288328712457165
26691,rec-1169-org,rec-1169-dup-1,1,1.0,0.9,0.8,0.9,1.0,0.9,0.0,1.0,1.0,0.7315863843840826
14525,rec-2450-org,rec-2450-dup-0,1,0.9,1.0,1.0,0.09999999999999998,1.0,1.0,1.0,1.0,0.7,0.3917591051334227
14547,rec-9573-org,rec-9573-dup-0,1,0.9,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5465932189000005
16538,rec-1879-org,rec-9573-dup-0,0,0.09999999999999998,0.09999999999999998,1.0,0.19999999999999996,0.7,0.0,0.0,0.5,0.7,0.11531458461424265
22035,rec-4483-org,rec-9573-dup-0,0,0.30000000000000004,0.09999999999999998,0.5,0.0,1.0,0.0,0.0,0.19999999999999996,1.0,0.1104336801097297
14549,rec-1723-org,rec-1723-dup-0,1,1.0,0.8,0.8,0.7,1.0,1.0,0.30000000000000004,1.0,1.0,0.41126279603839183
14571,rec-5035-org,rec-5035-dup-2,1,1.0,0.9,0.8,0.7,1.0,0.7,0.0,1.0,1.0,0.5718957505018245
16670,rec-2499-org,rec-5035-dup-2,0,0.19999999999999996,0.7,0.4,0.0,1.0,0.6,0.0,0.7,0.8,0.11968793019582956
19226,rec-9935-org,rec-5035-dup-2,0,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.0,0.7,0.7,0.0,0.19999999999999996,1.0,0.11043144295770403
14583,rec-6467-org,rec-6467-dup-1,1,1.0,0.7,0.8,0.9,1.0,0.7,0.0,1.0,1.0,0.4933090981939082
14608,rec-924-org,rec-1252-dup-1,0,0.09999999999999998,0.30000000000000004,0.6,0.19999999999999996,0.7,1.0,0.0,0.5,0.6,0.10860751442285702
14843,rec-1252-org,rec-1252-dup-1,1,1.0,1.0,1.0,0.6,0.9,1.0,0.0,1.0,0.9,0.6841919370427716
22184,rec-2797-org,rec-1252-dup-1,0,0.09999999999999998,0.30000000000000004,0.7,0.30000000000000004,0.7,0.19999999999999996,0.0,0.19999999999999996,0.7,0.2453190769297141
14609,rec-8890-org,rec-2197-dup-2,0,0.09999999999999998,0.19999999999999996,0.4,0.4,0.7,1.0,0.0,0.5,0.6,0.1575590161325105
17757,rec-2197-org,rec-2197-dup-2,1,0.8,0.4,0.4,1.0,1.0,1.0,0.0,1.0,1.0,0.6319766041396261
14610,rec-8890-org,rec-2197-dup-0,0,0.09999999999999998,0.4,0.30000000000000004,0.4,0.7,1.0,0.0,0.5,0.6,0.1448079304523389
17756,rec-2197-org,rec-2197-dup-0,1,1.0,1.0,0.9,1.0,0.9,1.0,0.0,1.0,0.9,0.6838528157616365
14611,rec-8890-org,rec-2197-dup-1,0,0.09999999999999998,0.19999999999999996,0.4,0.4,0.7,0.9,0.0,0.5,0.6,0.11639564790455455
17758,rec-2197-org,rec-2197-dup-1,1,1.0,0.30000000000000004,0.8,0.9,1.0,0.9,0.0,1.0,1.0,0.5222091297332271
14620,rec-8835-org,rec-8835-dup-1,1,1.0,1.0,0.8,0.9,0.9,0.9,0.0,1.0,1.0,0.7636891500839217
14621,rec-8835-org,rec-8835-dup-0,1,0.9,1.0,0.9,0.8,1.0,0.8,0.0,0.8,1.0,0.6538208435193612
14626,rec-5351-org,rec-408-dup-0,0,0.09999999999999998,0.19999999999999996,0.5,0.6,0.7,1.0,0.0,0.30000000000000004,0.7,0.14128486522920725
15172,rec-4289-org,rec-408-dup-0,0,0.0,0.19999999999999996,0.5,0.19999999999999996,0.7,1.0,0.0,0.5,0.7,0.15792424250046963
17825,rec-7493-org,rec-408-dup-0,0,0.09999999999999998,0.30000000000000004,0.4,0.6,0.9,1.0,0.0,0.6,0.7,0.18668567157709193
23172,rec-408-org,rec-408-dup-0,1,1.0,0.8,1.0,1.0,0.7,1.0,0.0,1.0,1.0,0.5860225179767812
26887,rec-6126-org,rec-408-dup-0,0,0.30000000000000004,0.19999999999999996,0.30000000000000004,0.0,0.7,1.0,0.0,0.6,0.7,0.18423217248215837
14660,rec-2561-org,rec-8667-dup-1,0,1.0,0.0,0.6,0.0,0.7,0.7,0.0,0.5,1.0,0.1667388499393875
14775,rec-2674-org,rec-8667-dup-1,0,0.0,0.09999999999999998,0.6,0.09999999999999998,1.0,1.0,0.0,0.7,0.8,0.14529944249477267
16085,rec-8667-org,rec-8667-dup-1,1,1.0,0.8,0.7,0.8,1.0,0.0,0.0,1.0,1.0,0.32686513621925245
14668,rec-8552-org,rec-8552-dup-0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6552263289789643
22671,rec-298-org,rec-8552-dup-0,0,0.0,0.6,1.0,0.5,0.7,0.09999999999999998,0.0,0.19999999999999996,0.6,0.11173383199873706
26414,rec-5797-org,rec-8552-dup-0,0,0.4,0.30000000000000004,0.5,0.0,0.7,0.5,0.09999999999999998,0.19999999999999996,0.8,0.11077082410271985
14669,rec-8552-org,rec-8552-dup-1,1,1.0,1.0,1.0,0.9,1.0,0.0,0.0,1.0,0.7,0.5442961918989146
22672,rec-298-org,rec-8552-dup-1,0,0.0,0.6,1.0,0.4,0.7,0.09999999999999998,0.0,0.19999999999999996,0.6,0.11085082619326471
26415,rec-5797-org,rec-8552-dup-1,0,0.4,0.30000000000000004,0.5,0.09999999999999998,0.7,0.5,0.09999999999999998,0.19999999999999996,0.7,0.10989542871879743
14670,rec-8552-org,rec-8552-dup-2,1,1.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5161240340013207
14677,rec-3631-org,rec-1654-dup-1,0,0.30000000000000004,0.5,0.4,1.0,1.0,0.0,0.0,0.7,0.6,0.14721828209700694
16849,rec-1654-org,rec-1654-dup-1,1,1.0,0.9,0.8,1.0,1.0,0.8,0.19999999999999996,1.0,1.0,0.5557366268686099
